ticket,open_time,close_time,symbol,profit
363,2024-01-31 13:00:00,2024-01-31 14:00:00,EURUSD,126.87
364,2024-01-31 15:00:00,2024-01-31 16:00:00,EURUSD,-98.55
365,2024-01-31 17:00:00,2024-01-31 18:00:00,EURUSD,103.65
366,2024-01-31 19:00:00,2024-01-31 20:00:00,EURUSD,-108.46
367,2024-01-31 21:00:00,2024-01-31 22:00:00,EURUSD,113.33
368,2024-01-31 23:00:00,2024-02-01 00:00:00,EURUSD,-109.07
369,2024-02-01 01:00:00,2024-02-01 02:00:00,EURUSD,-90.63
370,2024-02-01 03:00:00,2024-02-01 04:00:00,EURUSD,-96.27
371,2024-02-01 05:00:00,2024-02-01 06:00:00,EURUSD,-110.18
372,2024-02-01 07:00:00,2024-02-01 08:00:00,EURUSD,-85.32
373,2024-02-01 09:00:00,2024-02-01 10:00:00,EURUSD,-93.39
374,2024-02-01 11:00:00,2024-02-01 12:00:00,EURUSD,-85.52
375,2024-02-01 13:00:00,2024-02-01 14:00:00,EURUSD,115.81
376,2024-02-01 15:00:00,2024-02-01 16:00:00,EURUSD,-103.22
377,2024-02-01 17:00:00,2024-02-01 18:00:00,EURUSD,126.72
378,2024-02-01 19:00:00,2024-02-01 20:00:00,EURUSD,131.16
379,2024-02-01 21:00:00,2024-02-01 22:00:00,EURUSD,-90.47
380,2024-02-01 23:00:00,2024-02-02 00:00:00,EURUSD,-96.58
381,2024-02-02 01:00:00,2024-02-02 02:00:00,EURUSD,114.39
382,2024-02-02 03:00:00,2024-02-02 04:00:00,EURUSD,-105.98
383,2024-02-02 05:00:00,2024-02-02 06:00:00,EURUSD,136.47
384,2024-02-02 07:00:00,2024-02-02 08:00:00,EURUSD,-86.40
385,2024-02-02 09:00:00,2024-02-02 10:00:00,EURUSD,103.35
386,2024-02-02 11:00:00,2024-02-02 12:00:00,EURUSD,131.05
387,2024-02-02 13:00:00,2024-02-02 14:00:00,EURUSD,-110.54
388,2024-02-02 15:00:00,2024-02-02 16:00:00,EURUSD,116.29
389,2024-02-02 17:00:00,2024-02-02 18:00:00,EURUSD,-108.22
390,2024-02-02 19:00:00,2024-02-02 20:00:00,EURUSD,131.08
391,2024-02-02 21:00:00,2024-02-02 22:00:00,EURUSD,-100.00
392,2024-02-02 23:00:00,2024-02-03 00:00:00,EURUSD,-89.21
393,2024-02-03 01:00:00,2024-02-03 02:00:00,EURUSD,113.89
394,2024-02-03 03:00:00,2024-02-03 04:00:00,EURUSD,-97.99
395,2024-02-03 05:00:00,2024-02-03 06:00:00,EURUSD,-95.71
396,2024-02-03 07:00:00,2024-02-03 08:00:00,EURUSD,-97.54
397,2024-02-03 09:00:00,2024-02-03 10:00:00,EURUSD,122.85
398,2024-02-03 11:00:00,2024-02-03 12:00:00,EURUSD,137.26
399,2024-02-03 13:00:00,2024-02-03 14:00:00,EURUSD,115.04
400,2024-02-03 15:00:00,2024-02-03 16:00:00,EURUSD,-102.58
401,2024-02-03 17:00:00,2024-02-03 18:00:00,EURUSD,113.76
402,2024-02-03 19:00:00,2024-02-03 20:00:00,EURUSD,103.50
403,2024-02-03 21:00:00,2024-02-03 22:00:00,EURUSD,-103.07
404,2024-02-03 23:00:00,2024-02-04 00:00:00,EURUSD,110.56
405,2024-02-04 01:00:00,2024-02-04 02:00:00,EURUSD,-85.96
406,2024-02-04 03:00:00,2024-02-04 04:00:00,EURUSD,129.00
407,2024-02-04 05:00:00,2024-02-04 06:00:00,EURUSD,-107.51
408,2024-02-04 07:00:00,2024-02-04 08:00:00,EURUSD,125.67
409,2024-02-04 09:00:00,2024-02-04 10:00:00,EURUSD,-104.52
410,2024-02-04 11:00:00,2024-02-04 12:00:00,EURUSD,115.24
411,2024-02-04 13:00:00,2024-02-04 14:00:00,EURUSD,122.56
412,2024-02-04 15:00:00,2024-02-04 16:00:00,EURUSD,-108.66
413,2024-02-04 17:00:00,2024-02-04 18:00:00,EURUSD,-106.28
414,2024-02-04 19:00:00,2024-02-04 20:00:00,EURUSD,122.86
415,2024-02-04 21:00:00,2024-02-04 22:00:00,EURUSD,123.97
416,2024-02-04 23:00:00,2024-02-05 00:00:00,EURUSD,127.37
417,2024-02-05 01:00:00,2024-02-05 02:00:00,EURUSD,131.63
418,2024-02-05 03:00:00,2024-02-05 04:00:00,EURUSD,124.63
419,2024-02-05 05:00:00,2024-02-05 06:00:00,EURUSD,133.51
420,2024-02-05 07:00:00,2024-02-05 08:00:00,EURUSD,125.54
421,2024-02-05 09:00:00,2024-02-05 10:00:00,EURUSD,-113.90
422,2024-02-05 11:00:00,2024-02-05 12:00:00,EURUSD,-104.88
423,2024-02-05 13:00:00,2024-02-05 14:00:00,EURUSD,125.62
424,2024-02-05 15:00:00,2024-02-05 16:00:00,EURUSD,-108.89
425,2024-02-05 17:00:00,2024-02-05 18:00:00,EURUSD,115.67
426,2024-02-05 19:00:00,2024-02-05 20:00:00,EURUSD,-91.23
427,2024-02-05 21:00:00,2024-02-05 22:00:00,EURUSD,112.64
428,2024-02-05 23:00:00,2024-02-06 00:00:00,EURUSD,114.82
429,2024-02-06 01:00:00,2024-02-06 02:00:00,EURUSD,131.71
430,2024-02-06 03:00:00,2024-02-06 04:00:00,EURUSD,112.50
431,2024-02-06 05:00:00,2024-02-06 06:00:00,EURUSD,117.65
432,2024-02-06 07:00:00,2024-02-06 08:00:00,EURUSD,120.22
433,2024-02-06 09:00:00,2024-02-06 10:00:00,EURUSD,-86.74
434,2024-02-06 11:00:00,2024-02-06 12:00:00,EURUSD,-99.04
435,2024-02-06 13:00:00,2024-02-06 14:00:00,EURUSD,-101.49
436,2024-02-06 15:00:00,2024-02-06 16:00:00,EURUSD,128.73
437,2024-02-06 17:00:00,2024-02-06 18:00:00,EURUSD,-92.44
438,2024-02-06 19:00:00,2024-02-06 20:00:00,EURUSD,128.22
439,2024-02-06 21:00:00,2024-02-06 22:00:00,EURUSD,-114.17
440,2024-02-06 23:00:00,2024-02-07 00:00:00,EURUSD,117.22
441,2024-02-07 01:00:00,2024-02-07 02:00:00,EURUSD,130.09
442,2024-02-07 03:00:00,2024-02-07 04:00:00,EURUSD,107.44
443,2024-02-07 05:00:00,2024-02-07 06:00:00,EURUSD,-101.41
444,2024-02-07 07:00:00,2024-02-07 08:00:00,EURUSD,123.96
445,2024-02-07 09:00:00,2024-02-07 10:00:00,EURUSD,128.51
446,2024-02-07 11:00:00,2024-02-07 12:00:00,EURUSD,133.13
447,2024-02-07 13:00:00,2024-02-07 14:00:00,EURUSD,-88.84
448,2024-02-07 15:00:00,2024-02-07 16:00:00,EURUSD,104.27
449,2024-02-07 17:00:00,2024-02-07 18:00:00,EURUSD,-95.69
450,2024-02-07 19:00:00,2024-02-07 20:00:00,EURUSD,111.53
451,2024-02-07 21:00:00,2024-02-07 22:00:00,EURUSD,112.30
452,2024-02-07 23:00:00,2024-02-08 00:00:00,EURUSD,103.14
453,2024-02-08 01:00:00,2024-02-08 02:00:00,EURUSD,115.25
454,2024-02-08 03:00:00,2024-02-08 04:00:00,EURUSD,114.14
455,2024-02-08 05:00:00,2024-02-08 06:00:00,EURUSD,137.91
456,2024-02-08 07:00:00,2024-02-08 08:00:00,EURUSD,-101.18
457,2024-02-08 09:00:00,2024-02-08 10:00:00,EURUSD,-108.98
458,2024-02-08 11:00:00,2024-02-08 12:00:00,EURUSD,103.38
459,2024-02-08 13:00:00,2024-02-08 14:00:00,EURUSD,134.06
460,2024-02-08 15:00:00,2024-02-08 16:00:00,EURUSD,110.11
461,2024-02-08 17:00:00,2024-02-08 18:00:00,EURUSD,-109.51
462,2024-02-08 19:00:00,2024-02-08 20:00:00,EURUSD,134.86
463,2024-02-08 21:00:00,2024-02-08 22:00:00,EURUSD,126.52
464,2024-02-08 23:00:00,2024-02-09 00:00:00,EURUSD,-89.63
465,2024-02-09 01:00:00,2024-02-09 02:00:00,EURUSD,-104.02
466,2024-02-09 03:00:00,2024-02-09 04:00:00,EURUSD,-112.29
467,2024-02-09 05:00:00,2024-02-09 06:00:00,EURUSD,131.98
468,2024-02-09 07:00:00,2024-02-09 08:00:00,EURUSD,-108.59
469,2024-02-09 09:00:00,2024-02-09 10:00:00,EURUSD,120.97
470,2024-02-09 11:00:00,2024-02-09 12:00:00,EURUSD,-100.41
471,2024-02-09 13:00:00,2024-02-09 14:00:00,EURUSD,130.89
472,2024-02-09 15:00:00,2024-02-09 16:00:00,EURUSD,-101.96
473,2024-02-09 17:00:00,2024-02-09 18:00:00,EURUSD,103.01
474,2024-02-09 19:00:00,2024-02-09 20:00:00,EURUSD,131.08
475,2024-02-09 21:00:00,2024-02-09 22:00:00,EURUSD,121.13
476,2024-02-09 23:00:00,2024-02-10 00:00:00,EURUSD,-110.76
477,2024-02-10 01:00:00,2024-02-10 02:00:00,EURUSD,112.12
478,2024-02-10 03:00:00,2024-02-10 04:00:00,EURUSD,132.47
479,2024-02-10 05:00:00,2024-02-10 06:00:00,EURUSD,123.73
480,2024-02-10 07:00:00,2024-02-10 08:00:00,EURUSD,131.66
481,2024-02-10 09:00:00,2024-02-10 10:00:00,EURUSD,-105.22
482,2024-02-10 11:00:00,2024-02-10 12:00:00,EURUSD,131.44
483,2024-02-10 13:00:00,2024-02-10 14:00:00,EURUSD,133.93
484,2024-02-10 15:00:00,2024-02-10 16:00:00,EURUSD,113.02
485,2024-02-10 17:00:00,2024-02-10 18:00:00,EURUSD,137.80
486,2024-02-10 19:00:00,2024-02-10 20:00:00,EURUSD,-90.66
487,2024-02-10 21:00:00,2024-02-10 22:00:00,EURUSD,105.84
488,2024-02-10 23:00:00,2024-02-11 00:00:00,EURUSD,-85.02
489,2024-02-11 01:00:00,2024-02-11 02:00:00,EURUSD,-95.88
490,2024-02-11 03:00:00,2024-02-11 04:00:00,EURUSD,-96.23
491,2024-02-11 05:00:00,2024-02-11 06:00:00,EURUSD,-101.11
492,2024-02-11 07:00:00,2024-02-11 08:00:00,EURUSD,-94.87
493,2024-02-11 09:00:00,2024-02-11 10:00:00,EURUSD,-109.30
494,2024-02-11 11:00:00,2024-02-11 12:00:00,EURUSD,109.12
495,2024-02-11 13:00:00,2024-02-11 14:00:00,EURUSD,-97.21
496,2024-02-11 15:00:00,2024-02-11 16:00:00,EURUSD,-105.35
497,2024-02-11 17:00:00,2024-02-11 18:00:00,EURUSD,134.29
498,2024-02-11 19:00:00,2024-02-11 20:00:00,EURUSD,-88.12
499,2024-02-11 21:00:00,2024-02-11 22:00:00,EURUSD,-111.09
500,2024-02-11 23:00:00,2024-02-12 00:00:00,EURUSD,128.77
501,2024-02-12 01:00:00,2024-02-12 02:00:00,EURUSD,105.19
